comicID;characterID
22265;1011010
22276;1009583
22271;1010352
22368;1009664
22272;1010360
22290;1009351
22332;1009599
22410;1011109
22335;1011352
22257;1011333
22327;1010747
22273;1009211
22303;1010683
22434;1011133
22320;1009220
22417;1009175
22853;1009351
22390;1009351
22260;1009610
21941;1011298
22357;1010814
22270;1009515
22286;1010925
22274;1009368
22337;1009726
22418;1009175
22367;1010782
22259;1009325
22292;1009224
22255;1009726
22352;1011299
41923;1009726
22261;1009325
22285;1010925
22386;1009187
22278;1009212
22852;1009351
22348;1009268
22379;1009310
22387;1009726
22426;1009303
22291;1011112
22275;1009610
22433;1011038
22301;1009726
22356;1009368
22349;1009268
22385;1009610
22302;1009351
22372;1009165
22336;1009610
22340;1009184
22361;1009351
22355;1011317
22323;1009175
22288;1009207
22316;1011350
22365;1010945
22315;1011350
22324;1009175
22305;1010787
22851;1009368
22043;1009329
21998;1010747
21700;1009299
22019;1009268
21954;1010338
21936;1011010
21953;1009153
21945;1009535
21949;1009583
21968;1009351
22092;1009427
22026;1009610
21980;1009368
22040;1010888
21927;1009262
21950;1009299
21929;1011333
22018;1009268
21962;1011001
21923;1009726
21967;1009351
21974;1011020
21978;1010683
22008;1009718
21944;1010360
21943;1009187
22093;1009427
26923;1011130
21996;1009153
21986;1009299
21928;1009262
21975;1011334
22006;1009726
21990;1011350
21951;1009169
21930;1009212
22061;1009189
22034;1009664
22024;1011299
22032;1010814
21958;1009726
21940;1009515
22079;1009299
21946;1009368
22007;1009726
21991;1011350
21981;1009726
22044;1011109
2414;1009184
22020;1009268
21931;1009325
22056;1009368
23069;1009262
21977;1009351
22058;1009154
21726;1010338
22027;1009726
22009;1009184
21994;1009299
22035;1009351
22021;1009268
22001;1009165
21948;1009610
21976;1009417
22036;1010945
22029;1009368
21993;1011350
22039;1010782
21933;1009610
21979;1010787
22004;1009610
22041;1009610
22085;1011285
21972;1009726
22049;1009726
22028;1009368
22046;1009368
21992;1011350
21966;1009277
22030;1011317
22048;1009362
21932;1011241
21760;1010747
21709;1011109
21829;1010338
21813;1009156
21804;1009159
21705;1009325
21740;1009367
21725;1009153
21710;1010809
21192;1010935
24753;1009262
21717;1010360
21735;1009284
21756;1009724
21701;1009262
21784;1009610
21722;1009299
21823;1009368
21715;1009368
21805;1009159
21698;1009726
21739;1009477
21744;1010683
21708;1011010
21772;1009718
21716;1009187
21741;1011334
21757;1009153
21750;1009299
21703;1009610
21771;1009726
21719;1009368
21818;1011010
21783;1011299
21731;1010925
21728;1009726
21713;1011013
21796;1011100
21723;1009165
21712;1009515
21802;1010784
21704;1009610
21828;1009262
21747;1009726
21768;1011352
21790;1010814
21699;1009726
21711;1009515
21714;1011298
21786;1009726
21500;1009299
21774;1009365
21793;1009351
21767;1009599
21792;1009664
21720;1009610
21798;1010787
21787;1009368
21778;1009368
21536;1009351
21758;1009175
21795;1010782
21746;1010787
21799;1009610
21734;1011112
21770;1009610
21788;1011317
21733;1009277
21535;1009351
21377;1009368
21769;1009610
21761;1011318
21600;1009610
21604;1009368
21518;1009407
21508;1010809
21526;1010338
21587;1009299
21531;1011001
21625;1009186
21598;1009726
21552;1009726
21198;1009610
21506;1011010
21513;1009187
21575;1011352
21554;1009299
21594;1009599
21521;1009583
21448;1009368
21542;1009367
21525;1009153
21507;1011109
21606;1009220
21496;1009340
20748;1010373
21514;1010360
21334;1009187
21501;1009262
20740;1010373
21498;1009340
21522;1009299
21618;1009726
21512;1011081
21449;1009368
22248;1009268
21608;1011109
21509;1009515
21517;1009368
21537;1009165
21561;1009159
21532;1009318
21528;1009726
21504;1009262
21510;1011013
21523;1009452
21541;1009312
21555;1009368
21548;1009351
21503;1009610
21589;1009368
21572;1009471
21576;1009726
21593;1009351
21586;1011299
21590;1009284
21563;1009182
21631;1009220
21596;1009368
21565;1009220
21629;1009299
21591;1010814
21534;1009277
21511;1011298
21636;1009219
21562;1009214
21502;1009610
21519;1009610
61653;1009338
62720;1009508
60572;1009172
62726;1011197
60716;1017583
60161;1009227
61553;1010324
63076;1009406
60151;1010801
62724;1010701
61727;1009220
62717;1009318
61052;1011220
59889;1009391
60969;1009282
60901;1011124
61686;1010733
60363;1009220
61025;1017577
57363;1009321
60953;1009220
59528;1009215
60848;1011227
60603;1009268
60725;1009471
57247;1010360
61744;1010787
55267;1009368
62725;1009220
61146;1010763
58292;1011220
55589;1009452
60027;1009524
57225;1009515
62715;1009184
61411;1009187
60583;1009262
60801;1009464
63075;1009406
60434;1009220
60897;1009165
62722;1009362
57867;1009220
60942;1017575
61471;1009282
60780;1014873
60669;1010735
60681;1010808
62707;1009268
61618;1009389
60981;1011299
62721;1009187
60236;1011346
60755;1009367
61293;1011299
59189;1009187
21355;1009165
21335;1010360
21184;1009187
25170;1009299
21320;1011333
21342;1009299
21350;1011001
21333;1009608
21346;1010338
25378;1009351
21319;1009299
21317;1009726
21443;1009243
21376;1009726
21370;1010683
20999;1009351
21325;1011010
24571;1011334
21406;1009718
21417;1009664
21366;1011334
21401;1009338
20650;1010747
21341;1009583
21361;1011236
21345;1009153
21442;1009243
21318;1009726
21412;1011299
21422;1009175
21323;1009610
21348;1009726
21332;1011013
21413;1009299
21329;1009368
21421;1015007
21331;1009515
21326;1011109
21338;1009368
21330;1010809
23235;1009208
21424;1009189
21374;1011270
21354;1011112
21343;1009452
20987;1009610
21383;1009351
21922;1009351
21385;1009220
21388;1009182
21315;1009282
21397;1009368
21360;1009312
21399;1009368
21394;1010784
21416;1011317
21362;1009610
21403;1009726
21353;1009277
21321;1009708
21389;1009182
21398;1009368
21393;1010338
21430;1009156
21415;1009368
21339;1009610
21384;1009718
21190;1009583
21222;1011318
21197;1009153
21168;1009726
21270;1009351
21295;1009159
21243;1009724
21170;1011333
21191;1009299
21199;1010338
21183;1011081
21308;1010771
21233;1009726
21271;1009351
21230;1010683
21261;1009718
21176;1011010
20674;1009243
21187;1009407
21244;1009153
21229;1009368
21256;1009338
21167;1009726
21169;1009299
21185;1009535
21302;1009312
21226;1009245
21186;1009368
21292;1009275
21177;1011109
21174;1011321
21301;1009312
20976;1009187
21263;1009726
21212;1009165
21201;1009726
21207;1009318
21206;1011001
21182;1011013
21166;1009726
21281;1009351
21216;1009733
21173;1009610
21180;1009368
21236;1009368
21228;1009351
21278;1009368
21181;1009515
21280;1009368
20839;1010360
21231;1011270
21268;1011299
21300;1009351
21210;1011112
21269;1009299
21283;1009184
21252;1009599
21221;1009477
21246;1009182
21274;1009368
21248;1010338
21289;1009368
21211;1010784
21276;1009368
21209;1009374
21258;1009726
21217;1009255
21172;1011240
21245;1009182
21273;1009368
21247;1009165
21275;1009368
21188;1009610
21277;1009368
21234;1009368
23234;1009351
20940;1009664
21063;1009515
21020;1011208
21031;1011005
21015;1010683
21012;1009165
20954;1010687
21014;1009368
20967;1011109
20957;1009726
21052;1009515
21049;1009664
21008;1011236
20863;1009146
21028;1009153
20974;1011013
20983;1009299
21082;1009268
21057;1009337
20988;1010338
20966;1011010
21019;1009726
21001;1009165
21042;1009718
20982;1009583
20845;1009407
21038;1010828
20959;1009726
20877;1009165
21044;1009726
20990;1009413
20994;1011001
20995;1009318
21016;1010354
20964;1011258
21021;1009368
21065;1010373
20978;1009368
21072;1009224
20869;1009224
20955;1009368
21007;1010763
20960;1009299
20971;1009368
21013;1009351
21081;1010354
20963;1011258
20973;1009515
21085;1010784
20980;1009610
21017;1011270
20903;1010833
20962;1009610
21040;1009726
21009;1009610
21034;1009220
21000;1011112
21029;1009182
20984;1009452
20961;1009610
20997;1009374
21041;1009726
21035;1009220
21030;1009182
23233;1009208
20838;1009187
20822;1009262
20855;1009610
20848;1009583
20882;1009368
20819;1009726
20830;1011109
20856;1010338
20932;1009281
20849;1009299
20836;1010913
20850;1010935
20898;1011005
20837;1010809
20926;1009610
20884;1010683
20888;1009257
20866;1010784
20829;1011010
20907;1009718
21460;1009284
20826;1009610
20652;1009480
20843;1009368
20675;1009224
17635;1011236
20937;1009187
20861;1009220
20828;1011227
20860;1009318
20859;1009268
20827;1011227
20842;1009189
20889;1011208
20936;1009187
20835;1009515
20900;1009243
20682;1009368
20862;1009175
20865;1010784
20679;1009165
20825;1011240
20818;1011130
20858;1009413
20885;1010354
20821;1009299
20873;1010735
20938;1009318
20833;1009368
20868;1009609
17597;1010360
20881;1009351
20896;1009182
20823;1009610
20913;1010370
20946;1009182
20886;1011270
20895;1009153
20846;1009610
20864;1011112
20941;1010338
20897;1009182
20851;1009452
20820;1009243
20824;1011241
23232;1009351
20645;1011013
20647;1009220
20694;1009726
20715;1009187
20689;1009165
20685;1010683
17363;1009407
20637;1011010
20726;1009356
20655;1009583
20684;1009368
20710;1009224
20632;1009726
20725;1009356
17364;1009664
20656;1009299
17362;1010747
20636;1011227
20644;1009268
20668;1009351
20648;1009368
20638;1011109
17583;1011259
20670;1010784
20716;1010888
20742;1009368
20734;1011208
20663;1011130
20720;1009368
20664;1009268
20695;1011208
20707;1011005
17582;1011264
20634;1009299
20731;1010354
20642;1009257
20705;1009705
20683;1009351
17693;1009158
17596;1009187
20697;1009368
20671;1009220
20667;1011345
20678;1009610
20673;1009299
17641;1009368
20713;1009477
20723;1009294
17631;1009165
20732;1010791
20704;1009171
17692;1009158
20706;1009705
20653;1009610
20662;1009413
20727;1009169
20744;1010919
20665;1009318
20657;1010935
20646;1009189
20633;1009726
20728;1009368
17581;1011259
6168;1011283
20688;1009592
20719;1011010
20661;1010338
20687;1011270
17580;1009610
20686;1010354
17685;1009148
70668;1010687
17606;1009299
17673;1009184
17578;1009299
17698;1010698
17600;1009220
17637;1009337
17584;1011222
17647;1009165
17612;1009220
17638;1009165
17664;1009610
17579;1009262
17610;1009610
17585;1011109
17427;1009610
17599;1009220
17627;1010784
17691;1009257
17633;1009282
17613;1009220
17618;1010911
17607;1010935
17341;1011244
17593;1011013
17676;1011417
17651;1011208
17591;1009515
17686;1009275
17644;1010683
17650;1009726
17574;1009726
17354;1009175
17617;1011132
17592;1011013
17663;1009338
17605;1009583
17643;1009368
17601;1009368
17677;1011417
17575;1009726
17353;1011297
17619;1009268
17594;1009726
17696;1009351
17342;1009351
17590;1009268
17621;1009220
17678;1009299
17393;1011236
17694;1009351
17340;1009372
17652;1009368
17595;1009726
17603;1009610
17629;1009609
17452;1010759
20803;1009452
17620;1009318
17626;1011112
17634;1010763
17247;1010784
17588;1009368
6193;1009220
17657;1009220
17339;1009610
17338;1009486
17681;1009318
17616;1009726
17642;1009351
17624;1009351
17683;1010683
17695;1009407
17646;1009592
17576;1009257
17623;1009351
20958;1009257
17611;1010338
16473;1010360
17645;1010354
17660;1009351
17608;1009452
17669;1009629
17304;1009452
17679;1009610
17649;1010373
17577;1009257
22455;1010687
20797;1009726
17351;1009515
17396;1009337
17413;1009726
17389;1009299
17404;1010683
17343;1011010
17210;1009708
17387;1009165
17409;1009165
17229;1009664
21917;1009726
17397;1009165
17352;1011013
17337;1009262
17403;1009368
17360;1009368
17428;1009303
17392;1009189
17359;1009368
17334;1009726
17228;1009664
17318;1009262
17431;1009342
17395;1009726
17358;1009187
16518;1011005
21855;1009299
17211;1009708
17451;1009273
17356;1009722
17416;1011208
16519;1010784
17422;1009368
17212;1009351
17350;1009268
17381;1009165
17401;1009368
17258;1010676
17454;1009156
17374;1009220
17344;1011109
17355;1009722
17441;1011013
17367;1009583
17361;1009208
21896;1009664
21876;1009726
17373;1009220
17368;1009299
17345;1009197
21915;1009717
17391;1011353
17394;1009610
17406;1009610
17349;1009368
17402;1009351
17442;1009477
17384;1011133
17369;1010935
17208;1009299
17417;1009368
17382;1009207
17270;1010683
17357;1009282
17376;1009342
17385;1009609
17415;1009223
17380;1009318
20796;1009726
17437;1009223
17405;1010354
21888;1009610
17383;1011112
17214;1011109
17335;1009726
17324;1009592
17449;1009281
6251;1011193
17378;1011130
20813;1009726
17414;1009223
21867;1009351
17412;1010373
21886;1009610
17450;1009299
17283;1011208
17407;1009592
17336;1009726
6246;1011193
17408;1009165
17377;1011130
17365;1009610
17293;1010827
17231;1009351
21890;1009610
17372;1010338
20806;1009299
20778;1010687
20795;1009726
20794;1009726
17220;1009268
17309;1009507
17302;1010371
17205;1009726
16466;1009708
16570;1009351
62753;1009365
60678;1010354
55709;1016181
55734;1009268
60312;1011057
61099;1009214
61129;1011299
61321;1011057
60887;1011299
60509;1009722
61378;1009165
59651;1016825
60578;1011299
61262;1009212
61448;1011227
61564;1009367
59511;1009146
61280;1010808
60456;1010784
62719;1009726
60952;1009220
61636;1009477
62705;1010803
60495;1011291
61605;1009378
60571;1009220
55696;1009165
60520;1009722
61685;1009262
62647;1009508
60569;1009165
57246;1010740
61701;1010365
60695;1009367
61428;1010370
60740;1016181
57164;1011227
60463;1011288
61552;1009281
62636;1009268
62652;1009365
59600;1009165
55386;1009189
55334;1010801
60494;1009504
58327;1009152
60670;1011299
60802;1009608
59346;1009420
61652;1009338
60165;1009268
62650;1009367
61482;1009288
61354;1009610
61169;1009223
62064;1009391
61064;1016181
59476;1009214
57393;1009187
60889;1009214
61309;1009507
59508;1009165
61534;1009583
61722;1009664
60715;1009243
60694;1010925
60372;1010801
51846;1010763
55452;1009243
60489;1009515
61110;1009184
63035;1009282
60951;1009220
57224;1009515
59526;1009610
60582;1009262
60553;1009165
56131;1017577
17268;1009368
17213;1010929
17273;1010791
21883;1009610
17289;1009493
17233;1009299
17290;1009220
16449;1009351
21850;1009220
17259;1009337
17243;1009169
17319;1009726
16192;1010732
17307;1009159
17281;1009539
17255;1009368
21865;1009351
17325;1009189
17224;1010681
17227;1009189
17238;1009220
16516;1010759
17315;1009610
17232;1009583
17245;1009165
17223;1010681
20793;1009726
17331;1009244
16661;1009299
17303;1010771
17257;1011353
17241;1011100
17252;1009224
16481;1009664
17272;1009610
17218;1009368
17246;1009277
17305;1009609
16543;1009165
17267;1009282
17248;1009417
17285;1009368
17313;1009165
17282;1009197
16560;1009351
17275;1009165
17225;1009608
17222;1011013
17242;1011100
16482;1009664
17249;1009609
17244;1009196
17296;1009435
17221;1009515
17316;1009256
16559;1009351
20792;1009726
17266;1009368
16534;1011236
17274;1009592
16597;1009351
16599;1010733
17254;1009184
16445;1009281
21854;1009299
16118;1009726
17237;1010338
17230;1009610
17271;1010354
17301;1010781
17207;1009726
17308;1010757
17236;1011125
17206;1009726
16119;1011297
20791;1009726
17202;1009610
16667;1009592
16478;1009368
16600;1009257
21920;1009726
16574;1009523
16579;1010791
16517;1010913
21919;1009726
21921;1009726
16468;1010681
20790;1009726
20789;1009726
21845;1011031
16446;1009262
16626;1009165
16472;1009493
16486;1009583
20812;1009351
16441;1009726
21902;1011010
16643;1009187
16584;1009159
16491;1009452
21885;1009583
16654;1010677
16591;1009223
16630;1009299
16566;1009368
16471;1009187
16627;1009726
21884;1009583
16462;1009268
16452;1011010
16586;1010737
16612;1009493
16454;1011109
16465;1011013
16541;1009337
16645;1009165
21904;1011109
16640;1009609
16488;1009299
16508;1009169
16476;1010740
15965;1010784
16537;1009282
21903;1011109
16501;1009220
16512;1009165
20788;1009726
16181;1009610
16515;1009185
16589;1009610
16523;1009609
16127;1010747
16569;1009351
16514;1009351
16533;1010763
16634;1009199
16577;1009610
16572;1010683
16505;1011056
16564;1009351
16485;1009282
16510;1009318
21881;1010747
21857;1009610
16642;1009368
21910;1009368
16463;1009515
16470;1009718
16444;1009299
16644;1009299
16459;1009368
16497;1010338
16484;1009610
16443;1009629
16628;1009191
16562;1009368
21874;1010338
16582;1010373
16456;1009294
16477;1009368
21860;1010373
16593;1009471
16536;1009299
16637;1009708
20798;1009610
20787;1009726
16511;1009165
20786;1009726
16204;1010853
16578;1010791
16655;1009165
16565;1009368
16500;1009220
16461;1009268
16158;1010676
16451;1011010
16587;1009539
16610;1009367
16542;1009165
16664;1009407
16464;1011013
16594;1011208
16620;1009368
16440;1009447
16583;1009726
16598;1010733
20785;1009726
15996;1009610
16558;1009184
16209;1009154
16224;1011046
16112;1009368
16114;1009268
16202;1009159
15973;1009367
15924;1009708
16117;1009708
6309;1011297
16116;1011013
16188;1011208
16214;1009610
16101;1009726
16189;1009351
16126;1009368
16199;1011346
16223;1009200
16191;1011027
16182;1009726
6291;1009257
16132;1009299
16171;1009368
16125;1009297
21911;1009368
16120;1009726
16206;1009368
16108;1011010
16160;1009610
16170;1009351
16176;1009523
16179;1010791
16136;1009234
16144;1009169
15972;1010763
16222;1010354
16121;1010890
16107;1009351
16110;1009294
16155;1010757
16151;1009609
16173;1009184
16184;1010737
16109;1011109
16147;1009207
15923;1009262
16186;1009281
16208;1009299
16216;1009175
16142;1009413
16149;1009191
16146;1009318
16198;1011490
16161;1010786
15922;1009187
16159;1009299
16128;1009664
16019;1009726
15968;1009184
16226;1011338
16169;1009351
16137;1010338
16130;1009610
16135;1010802
16213;1009165
16102;1009356
15829;1009583
16175;1010683
16178;1009610
16115;1009515
16168;1009351
16129;1009664
20782;1009726
20774;1009368
15989;1009299
16009;1011299
21864;1009351
15930;1009368
15998;1009726
15947;1009592
16036;1009359
15920;1009726
15963;1010676
21866;1009368
5956;1009220
16027;1009365
15986;1009368
16023;1009232
21863;1009351
15931;1009368
15933;1009268
15864;1011412
15855;1010784
15936;1009490
15999;1009351
15925;1009159
15806;1009389
15939;1009187
15912;1009271
16015;1009452
15942;1009368
16004;1009281
15927;1011010
15952;1009318
15984;1009187
15985;1009351
15997;1009368
16030;1009588
15992;1009523
15948;1009299
16021;1009197
15960;1009318
15945;1009610
15941;1010898
21891;1011018
15926;1011010
15983;1009187
15988;1009351
15937;1009726
15976;1009165
15902;1009148
16005;1011208
16006;1009351
16017;1009719
15958;1011100
15964;1009191
15949;1009610
15995;1010791
16003;1009281
15938;1009282
16016;1009175
15929;1009294
15970;1010757
15838;1009223
16022;1009361
15928;1011109
15962;1009207
15975;1010786
21893;1009664
15974;1009299
15943;1009664
21895;1009664
15944;1009610
16020;1010696
15950;1010802
15940;1009220
15951;1010338
16002;1009220
16033;1009220
15921;1009216
21892;1009664
15826;1010754
15934;1009515
21894;1009664
13476;1010913
15990;1010683
20775;1009368
20816;1009726
20810;1009610
15805;1009262
15894;1009146
15879;1010782
15889;1009351
15810;1011109
15816;1011013
15821;1010360
15888;1009159
15804;1009299
15847;1009413
13445;1009583
15849;1009211
15801;1009159
15883;1011035
15830;1009592
15893;1009220
15910;1009368
13438;1009187
15820;1010360
15814;1009268
15800;1009159
13487;1010676
15851;1009165
15802;1009159
20780;1009268
21901;1011010
15817;1010787
15903;1009159
15824;1009189
15904;1011013
15825;1009351
15880;1009299
15807;1009343
15853;1009208
15899;1009165
15809;1010919
21872;1009452
15875;1009368
15850;1009318
15843;1009368
15874;1009257
6323;1009389
15898;1011076
21912;1009351
15890;1009539
15818;1009726
15896;1009156
15813;1009214
15852;1009207
15906;1009153
15858;1009165
15872;1009351
15854;1009191
15908;1009146
15917;1009165
15831;1009299
15886;1010791
15828;1009610
15897;1009351
15811;1009294
15819;1010785
15873;1009351
15856;1009609
15840;1010802
15866;1009299
15869;1009165
15900;1009368
15841;1010338
15815;1009515
15842;1009318
15881;1009368
15915;1009312
15848;1010450
13441;1009368
15839;1009708
15895;1009351
15867;1010786
15803;1009342
15865;1009351
15860;1010757
15827;1009325
15916;1009184
20776;1009477
13514;1010692
13430;1009368
13435;1011013
21913;1009351
13457;1009726
13431;1009368
13481;1009184
21862;1009351
13425;1009262
13510;1010913
13446;1009592
13536;1009299
13493;1009368
13498;1009610
13516;1009356
13422;1009726
13461;1009368
13533;1010956
13424;1009299
13456;1010802
13513;1009184
6333;1009583
6152;1009297
13517;1009299
13512;1009282
13474;1010759
13521;1009191
6450;1009214
13529;1009368
13465;1009413
13429;1009294
13423;1009270
13471;1009165
6306;1009452
13530;1009351
13428;1011109
13500;1009726
13433;1009268
5715;1010913
13519;1010687
13527;1011006
13427;1010919
13477;1010784
6321;1009187
13469;1009318
13440;1010360
13437;1011090
6335;1010913
13518;1009610
6289;1015007
13511;1009610
6328;1010676
13478;1009609
13488;1009351
13520;1010770
13447;1009299
13436;1009726
13439;1010360
13494;1009299
13468;1009256
13479;1009159
6174;1009708
13507;1009351
13475;1009191
20809;1009610
13455;1009610
6120;1011297
13491;1009610
13426;1009351
13442;1010747
13444;1009610
6338;1009368
13434;1009515
13483;1010757
5876;1009310
13458;1010338
13535;1009435
13443;1009610
6330;1009726
6334;1009294
6318;1011198
6315;1009368
6189;1010691
6480;1009299
6341;1009214
6345;1009185
6332;1009276
6342;1009299
6327;1009262
6319;1009372
6337;1009182
6340;1009368
6336;1010759
6139;1009299
6299;1009726
6307;1009212
6279;1010921
6445;1009610
6302;1009413
6282;1011203
6162;1009452
6211;1009726
6135;1010360
6167;1009610
6280;1009220
6300;1011109
6290;1009268
6311;1009515
6305;1009165
6301;1010784
6295;1009244
6273;1009207
6261;1010360
6258;1009256
6161;1009368
6265;1009165
6270;1009609
6223;1009270
6275;1009726
6266;1009299
6153;1009583
6256;1009299
6255;1009368
6262;1010360
6177;1009610
6267;1009191
6277;1009148
61743;1009610
61012;1017576
59886;1009165
61684;1009262
61098;1009214
60980;1017574
60847;1011227
60616;1009268
60629;1009220
60621;1009268
58935;1010726
55708;1016181
61502;1011041
61726;1009268
60435;1009189
59345;1009420
61982;1009365
60461;1009208
61635;1010763
60950;1009220
60508;1009313
61617;1009389
62637;1011299
60576;1009241
56943;1009365
60739;1016181
61084;1010860
60754;1010755
55733;1009268
61604;1010338
57951;1009367
55666;1009592
61470;1009282
60549;1009165
60680;1009158
54755;1009385
61279;1010808
60411;1009365
60779;1014873
59639;1009165
62648;1011227
61377;1009165
58501;1010738
61757;1017583
61167;1009268
61320;1011057
61447;1011227
62649;1009404
60487;1009365
61261;1009212
55588;1009452
60968;1009282
59650;1016825
60602;1009268
57392;1009187
61063;1016181
55451;1009365
60903;1009268
57877;1009220
61501;1010843
62605;1009583
56179;1009347
60164;1009262
61784;1009212
55732;1009268
60620;1009268
61481;1009288
61097;1011090
61651;1009338
60166;1009282
61308;1009507
57245;1010360
61700;1009652
61598;1009365
62604;1010756
55322;1011288
59100;1009268
62766;1009165
6239;1009610
6218;1010747
6233;1010370
6245;1009351
6225;1009610
6222;1009609
6226;1010757
6215;1009220
6227;1009515
6224;1010338
6213;1009368
6179;1011247
6220;1009351
6242;1009610
6232;1009165
6210;1010802
6219;1009610
6214;1010781
29238;1009351
6186;1011006
6164;1009299
6180;1009187
6194;1011013
6178;1009262
6150;1009490
6184;1011013
6187;1009185
6192;1009368
6166;1010919
21909;1009368
6128;1010913
6111;1009214
6151;1009726
6163;1009464
6145;1009610
6160;1009165
6148;1009726
6156;1009186
6104;1009719
6146;1009165
6155;1009413
6136;1009722
6149;1010338
6154;1009197
5960;1009389
6137;1009220
6096;1010747
6076;1010802
6110;1010360
6127;1009299
6105;1009539
6116;1009213
6129;1009191
6119;1009256
6132;1009186
6122;1009282
6134;1010338
6121;1010360
6117;1009318
6130;1009609
6103;1009610
5683;1009220
6091;1009664
6077;1009337
6075;1009299
6079;1010919
6097;1010784
6088;1009351
6093;1009508
6099;1009351
6089;1009610
5797;1009299
6010;1009220
6092;1009515
5803;1009299
6101;1009368
20805;1009719
6083;1009610
6087;1009351
5972;1009592
6020;1009726
5968;1009197
6000;1010738
5957;1009282
5943;1009719
5994;1009368
5967;1009368
5895;1010807
21908;1009368
6047;1009187
5818;1010747
6057;1009368
5823;1009299
5962;1009212
5984;1009165
6001;1009185
5996;1009610
5894;1010807
5985;1009148
5935;1009596
5949;1009262
5808;1009220
6006;1009583
5794;1009220
5869;1009359
6027;1009610
5864;1009184
6030;1009268
6023;1009308
5793;1009220
5982;1009165
6005;1009294
6021;1009223
5997;1010687
5961;1009726
6003;1009299
6040;1010702
5995;1010360
5674;1009243
5772;1010685
6007;1011109
5958;1010771
5870;1009225
5993;1009299
5965;1010360
6002;1009191
21882;1009610
6018;1009610
21897;1010360
5977;1009318
5974;1009256
5733;1009175
5963;1009288
5973;1010853
5948;1009368
6044;1010781
5983;1009610
5940;1009722
5980;1010338
5934;1010921
5938;1010802
5942;1011011
5933;1009220
5773;1009726
5937;1009299
5952;1010781
5944;1009318
6013;1009361
5951;1011013
5941;1009299
6045;1010781
5874;1009465
5970;1009165
5999;1010770
6026;1009372
6017;1009610
5856;1009515
27399;1009208
5857;1009427
5810;1009262
5792;1011013
5778;1010708
5795;1009154
5186;1011193
5816;1009368
5766;1009175
5805;1009187
5861;1009184
5394;1010807
5848;1009185
5839;1009610
5564;1009452
5831;1009220
5847;1009726
5801;1009282
21899;1011010
5804;1009268
5820;1009187
5830;1009610
5806;1009197
5853;1009583
5648;1009165
5763;1009610
5844;1009165
21900;1011010
5240;1009299
5828;1009165
5788;1010921
5824;1009318
5854;1011109
5761;1011031
5796;1009185
5862;1009726
5821;1009368
5799;1009164
5849;1009191
5812;1009212
5760;1009214
5779;1009719
5785;1009159
5855;1009515
5809;1010692
5679;1010747
5843;1009609
5842;1011198
5917;1009191
5882;1009212
5825;1009318
5866;1009610
5845;1010770
5245;1009220
5783;1009368
5777;1009337
5829;1009610
5787;1009318
5781;1009471
5775;1010802
5776;1009726
5827;1010338
5227;1009220
5774;1009299
5811;1009351
5782;1011109
5266;1009220
5229;1009220
5727;1009359
5712;1010759
5670;1009262
5417;1009175
5677;1009610
5660;1009220
5650;1011013
5653;1009156
5720;1009726
5751;1009368
5632;1009726
5655;1010735
5623;1010685
5658;1009220
5618;1009257
5668;1009294
5684;1009299
5135;1009220
5647;1009515
5735;1009220
5567;1009368
5413;1010809
5087;1009299
5743;1009243
5621;1009664
5691;1009165
5642;1010921
5657;1009708
5722;1009726
5663;1009610
5730;1009220
5717;1009583
5723;1009184
5666;1009268
5652;1010696
5672;1010360
5685;1009165
5688;1010338
5185;1009262
5742;1009368
5705;1009165
5627;1009329
5630;1009165
5638;1009165
5629;1009726
5701;1009609
5622;1011109
5686;1009318
5625;1009726
5675;1009368
5710;1009413
5633;1009719
5713;1009191
5741;1009726
5728;1009382
5634;1009351
5669;1009722
5661;1009299
5708;1009726
5518;1009592
5649;1010803
5671;1010703
5665;1011198
5127;1010899
5640;1009165
5707;1010770
5637;1010354
5662;1009282
5473;1009359
5597;1010913
5393;1009708
5507;1009588
5499;1009726
5400;1009610
5368;1009165
5492;1010685
5526;1009368
5532;1009220
5346;1009299
5408;1009187
5517;1009515
5396;1009227
5513;1009726
5481;1009220
5402;1009740
5595;1009185
5412;1009262
5558;1009610
5496;1009299
5418;1009368
5453;1009220
5546;1009294
5594;1011068
5422;1010747
5543;1009220
5437;1009220
5600;1010719
5472;1011068
5451;1009159
5094;1009368
5374;1011346
5606;1009726
5188;1009175
5075;1009212
5429;1009318
5142;1009212
5544;1009268
3228;1009262
5428;1009299
5036;1010814
5415;1010360
5596;1009191
5569;1010338
5487;1009471
5047;1009452
5077;1009212
5259;1009368
5425;1010673
5248;1009368
5527;1009610
5372;1009740
5519;1010770
5435;1009165
15796;1010869
5536;1009313
18473;1011109
5379;1009515
5267;1010691
5411;1009726
5534;1009299
5500;1009368
5426;1009189
5589;1011136
5591;1009609
5542;1009515
5226;1010807
5529;1009154
5414;1009351
5436;1009610
5498;1009504
5360;1010802
5358;1009299
5601;1009299
5480;1009351
5349;1009299
5404;1011198
5369;1009156
5383;1009609
5592;1010770
5357;1009726
5294;1009583
5218;1010916
5247;1009262
5285;1009185
5231;1009610
5253;1009356
5216;1009175
5202;1009546
5280;1010370
5193;1009220
5203;1010782
5244;1009294
5238;1010771
5243;1009187
5096;1009571
5197;1010747
5265;1009726
5262;1009165
5296;1009726
5258;1009318
5268;1009185
5242;1009268
5254;1010691
5200;1009368
5257;1009299
5281;1009609
5264;1009165
5288;1009191
5260;1010338
5233;1009454
5190;1009197
5219;1009726
